Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776080577,60,,Aggregated,27.500000,2.700000,560,770,840,880,990,1100,1300,1300,1400,1500,1500,1379,160,560.0,549.5414021755558,3.6978999996790662,1456.0186000016984,9042.408266860044
1776080578,60,,Aggregated,27.700000,2.800000,570,770,850,880,990,1100,1300,1300,1400,1500,1500,1412,163,570.0,553.113433923577,3.6978999996790662,1456.0186000016984,9036.762747875355
1776080579,60,,Aggregated,26.700000,2.800000,570,770,840,880,980,1100,1300,1300,1400,1500,1500,1435,165,570.0,553.3247914983209,3.6978999996790662,1456.0186000016984,9038.797212543554
1776080580,60,,Aggregated,27.400000,2.800000,570,770,840,880,980,1100,1300,1300,1400,1500,1500,1471,166,570.0,555.8397554725335,3.6978999996790662,1456.0186000016984,9049.532970768185
1776080581,60,,Aggregated,27.400000,2.800000,570,760,830,880,980,1100,1300,1300,1400,1500,1500,1498,169,570.0,554.2308720961962,3.6978999996790662,1456.0186000016984,9043.960614152204
1776080582,60,,Aggregated,27.600000,2.600000,570,770,830,880,980,1100,1200,1300,1400,1500,1500,1525,172,570.0,556.0067998689123,3.6978999996790662,1456.0186000016984,9046.934426229509
1776080583,60,,Aggregated,28.300000,2.700000,580,760,830,880,970,1100,1200,1300,1400,1500,1500,1556,175,570.0,556.3043494216345,3.6978999996790662,1456.0186000016984,9045.420951156811
1776080584,60,,Aggregated,27.800000,2.800000,580,760,830,870,970,1100,1200,1300,1400,1500,1500,1577,176,580.0,556.1833308180472,3.6978999996790662,1456.0186000016984,9046.245402663284
1776080585,60,,Aggregated,27.600000,2.600000,580,770,830,880,980,1100,1200,1300,1400,1500,1500,1605,179,580.0,560.7385563863196,3.6978999996790662,1456.0186000016984,9048.185046728971
1776080586,60,,Aggregated,27.400000,2.500000,590,770,840,880,980,1100,1200,1300,1400,1500,1500,1636,182,590.0,563.7530172983363,3.6978999996790662,1456.0186000016984,9049.77444987775
1776080587,60,,Aggregated,26.900000,2.700000,590,770,830,880,980,1100,1200,1300,1400,1500,1500,1661,184,590.0,563.582432932016,3.6978999996790662,1456.0186000016984,9051.400963275135
1776080588,60,,Aggregated,27.600000,2.500000,590,770,830,880,980,1100,1200,1300,1400,1500,1500,1692,187,590.0,565.6470137707165,3.6978999996790662,1456.0186000016984,9051.25059101655
1776080589,60,,Aggregated,28.400000,2.500000,590,770,840,880,980,1100,1200,1300,1400,1500,1500,1714,191,590.0,567.2114979580175,3.6978999996790662,1456.0186000016984,9044.290548424737
1776080590,60,,Aggregated,27.800000,2.400000,600,770,840,880,990,1100,1200,1300,1400,1500,1500,1748,192,590.0,569.7203626430454,3.6978999996790662,1456.0186000016984,9055.894164759726
1776080591,60,,Aggregated,27.700000,2.600000,600,770,830,880,980,1100,1200,1300,1400,1500,1500,1769,194,600.0,569.3987053137643,3.6978999996790662,1456.0186000016984,9058.491803278688
1776080592,60,,Aggregated,27.800000,2.700000,600,770,840,880,990,1100,1200,1300,1400,1500,1500,1801,198,600.0,572.2861325930397,3.6978999996790662,1456.0186000016984,9050.01554691838
1776080593,60,,Aggregated,27.000000,2.400000,610,770,840,880,1000,1100,1200,1300,1400,1500,1500,1826,199,610.0,575.707422124888,3.6978999996790662,1456.0186000016984,9058.058050383352
1776080594,60,,Aggregated,27.600000,2.500000,610,770,840,880,990,1100,1200,1300,1400,1500,1500,1851,202,610.0,575.0472142625711,3.6978999996790662,1456.0186000016984,9057.379794705565
1776080595,60,,Aggregated,27.300000,2.400000,610,770,840,880,990,1100,1200,1300,1400,1500,1500,1877,207,610.0,576.3087520511543,3.6978999996790662,1456.0186000016984,9051.837506659564
1776080596,60,,Aggregated,27.400000,2.600000,620,780,850,890,1000,1100,1200,1300,1400,1500,1500,1910,211,620.0,581.4889895288063,3.6978999996790662,1456.0186000016984,9057.876439790576
1776080597,60,,Aggregated,27.500000,2.600000,620,780,850,890,1000,1100,1200,1300,1400,1500,1500,1937,213,620.0,582.3105026329492,3.6978999996790662,1456.0186000016984,9059.39907072793
1776080598,60,,Aggregated,27.500000,2.900000,620,780,850,890,1000,1100,1200,1300,1400,1500,1500,1961,215,620.0,584.3440850586474,3.6978999996790662,1456.0186000016984,9061.352371239163
